"","id","name","display","notes","status","biomass_constant_a","biomass_constant_b","biomass_constant_c","climate_score","vulnerability","max_length","trophic_level","max_length_type","genus","group_size","trophic_group","functional_group","created_on","updated_on","species","calcium.mg","iron.mg","selenium.mug","zinc.mg","vitamin_a.mug"
"1698","82eb939f-fa80-4a11-98d9-a1a7ba1ec82e","bleekeri","Pseudocoris bleekeri","","Open",0.01,3.06,1,NA,24,15,3.4,"total length","70df531d-a284-4262-a542-2fb6383fc8cb","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-10-12T15:22:13.707828Z","2020-02-17T19:11:03.967894Z","Pseudocoris bleekeri",51.97868802,1.211971985,14.73494952,1.237837024,109.7088963
"1699","830087bf-4b44-4725-9c86-875ddbd7e0e3","altipinnis","Rabaulichthys altipinnis","All LWR for bodyshape","Open",0.00389,3.12,1,NA,10,6,3.2,"total length","76d03fe6-bed0-47a9-b67b-a262e4dcb769","239e669e-f42b-454d-a5ea-d2adf7198a51","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:03:57.534997Z","2020-02-17T19:11:06.157624Z","Rabaulichthys altipinnis",NA,NA,NA,NA,NA
"1700","8309f88c-0277-4b1d-8360-46d2009d3371","tiereoides","Sargocentron tiereoides","genus bodyshape","Open",0.0166,2.97,1,NA,14.21,19.5,3.55,"total length","2124d702-9a4f-473a-b69d-1140cd89b1c8","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:16.010616Z","2020-02-17T19:11:07.747205Z","Sargocentron tiereoides",90.57139181,0.575872573,36.95789548,1.941563079,60.11794734
"1701","832289d6-4fe3-4670-87b7-1b6a4e0a9ddf","acutus","Hyporhamphus acutus","","Open",0.0034,4.11,0.96,NA,19,30,3,"total length","c41bfb72-81fe-4621-af6e-b4ffd3af7b69","5e235e0c-aeb3-45e1-87fe-59c875c87daa","3c587268-a241-4930-973a-e69880ea438b","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:15.296537Z","2020-02-17T19:10:41.086149Z","Hyporhamphus acutus",174.6449189,0.83567022,28.80729299,1.982454189,231.3814044
"1702","83270139-facc-4dbc-9bb9-03ecd995daf2","lophodon","Aplodactylus lophodon","subfamily bodyshape","Open",0.00468,3.13,1,NA,41.9,45,2,"standard length","c4b30486-7dfd-4504-9e3b-332e142d0115","239e669e-f42b-454d-a5ea-d2adf7198a51","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:03:57.698409Z","2020-02-17T19:10:12.160794Z","Aplodactylus lophodon",92.58802356,1.364787088,40.59672276,1.034816681,4.464214967
"1703","8381b39d-5713-466a-99a7-248c4c9e3147","sugillatum","Choerodon sugillatum","","Open",0.01,3.04,1,NA,31,34,3.4,"total length","9174bdcb-114f-4cc1-877b-6f1e8bf5f082","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-10-12T15:22:11.237722Z","2020-02-17T19:10:24.474466Z","Choerodon sugillatum",NA,NA,NA,NA,NA
"1704","83b2c02b-f60e-48b1-a335-6d78614587a4","ramosa","Enchelycore ramosa","subfamily bodyshape","Open",0.00112,3.07,1,NA,80.48,150,4.7,"total length","fb100127-9ec2-4f62-ab47-478de5c427f7",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2018-04-04T19:04:13.610383Z","2020-02-17T19:10:33.027988Z","Enchelycore ramosa",5.125506942,0.146111105,15.96812691,0.392996462,51.96262327
"1705","83b43f7e-1371-4f47-a51a-dd8c0096d9d9","rueppellii","Thalassoma rueppellii","genus bodyshape","Open",0.00977,3.05,1,NA,28.6,20,3.5,"total length","32f05639-0443-4bef-b91b-0fe0318d9fd2","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:21.035780Z","2020-02-17T19:11:14.767970Z","Thalassoma rueppellii",70.48567199,0.69653005,31.94495786,1.651308199,108.4010811
"1706","843b3826-faa4-40a2-a184-2f16db9826c8","strasburgi","Dascyllus strasburgi","","Open",0.02239,2.99,1,NA,23,9,3,"standard length","69541fb1-fe8a-432d-9b15-cbdf863b767a","239e669e-f42b-454d-a5ea-d2adf7198a51","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-10-12T15:22:16.500237Z","2020-02-17T19:10:31.003764Z","Dascyllus strasburgi",92.26295959,0.912499995,23.49542196,1.479707225,165.8468101
"1707","8469cb43-188b-4b57-9114-d5835998d8e5","amplexus","Corythoichthys amplexus","","Open",0.00049,3.1,1,NA,10,10,3.8,"standard length","10437a34-9905-4b66-868d-fafd60d20966","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-10-12T15:22:17.592112Z","2020-02-17T19:10:29.716850Z","Corythoichthys amplexus",184.2350543,0.914371898,32.70111455,1.765505393,88.24644741
"1708","846ed58d-1818-44f7-af71-76616a5f28f6","leucopleura","Chaetodon leucopleura","genus bodyshape","Open",0.02291,3.01,1,NA,16.34,18,2.78,"standard length","50016262-7da3-4c71-8422-4b38360feeee","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:05.776929Z","2020-02-17T19:10:20.938653Z","Chaetodon leucopleura",NA,NA,NA,NA,NA
"1709","84882542-5d1a-4f93-a167-409422fd1f83","schoepfii","Aluterus schoepfii","","Open",0.0927,2.344,1,NA,57.38,61,2,"total length","cd4011e4-d0bf-4b2c-a742-eea767e76b89","930bac6f-5723-4863-81f1-819513df0296","3c587268-a241-4930-973a-e69880ea438b","155c8b27-5653-4414-8d2e-167b867e6fac","2020-02-17T19:24:23.925141Z","2020-02-17T19:24:23.925163Z","Aluterus schoepfii",16.84328006,0.805242143,20.66020654,0.954279088,17.34524462
"1710","849c8826-77ad-46a4-81c3-fdfad41da633","rhodopus","Trachinotus rhodopus","subfamily bodyshape","Open",0.01288,2.96,1,NA,35.89,61,4,"total length","0b8ae440-fa31-4edf-a705-2d66be86eeff","5e235e0c-aeb3-45e1-87fe-59c875c87daa","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:04.428262Z","2020-02-17T19:11:15.552362Z","Trachinotus rhodopus",29.76295289,0.856871506,22.93449197,0.749801393,32.43919111
"1711","84b28c74-30ea-438f-9f72-a1f3dd565c74","periophthalma","Amblyeleotris periophthalma","subfamily bodyshape","Open",0.00617,3.08,1,NA,26.92,11,3.4,"standard length","d8d4962d-1ebe-40b8-8342-afd787366fc5",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:12.062431Z","2020-02-17T19:10:09.612838Z","Amblyeleotris periophthalma",120.0422154,0.756554661,28.58782917,1.915941376,101.8380962
"1712","84be67d3-13da-470e-8db8-5e0a892756df","ductor","Naucrates ductor","Species and subfamily bodyshape","Open",0.0138,2.95,1,NA,23.82,70,3.41,"total length","f9e76a83-34e6-40e6-9780-768ba6552371","239e669e-f42b-454d-a5ea-d2adf7198a51","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:03.604222Z","2020-02-17T19:10:48.968648Z","Naucrates ductor",43.1519156,1.604354001,33.21877506,0.702752446,9.468365445
"1713","84ecbb6e-ff45-4ab0-b05d-bb3a35846409","hians","Ablennes hians","","Open",0.00036,3.322,0.968054,NA,39.61,140,4.5,"total length","855ed318-1ba1-4c06-9a74-0fd2db698e6a","5e235e0c-aeb3-45e1-87fe-59c875c87daa","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2018-04-04T19:04:00.242782Z","2020-07-15T12:47:57.849515Z","Ablennes hians",36.17433917,0.914441974,30.74249593,0.725534982,39.8947866
"1714","84ff36ee-a783-422e-9460-a5c2d0b22d46","georgiana","Scorpis georgiana","subfamily bodyshape","Open",0.01479,3,1,NA,33.37,33,3.4,"total length","3d767326-2c04-467e-ba54-ef6f6c556b0f","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:16.991064Z","2020-02-17T19:11:10.307556Z","Scorpis georgiana",12.36719224,0.245936838,9.746065847,0.535245889,55.15533181
"1715","850a2b37-7852-4e39-a711-2bb8de35f8d5","enneacanthus","Pteragogus enneacanthus","subfamily bodyshape","Open",0.0166,2.95,1,NA,24.31,15,3.5,"total length","42f5dd9d-813b-40a6-9e75-e3749df19016",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:18.816370Z","2020-02-17T19:11:05.262308Z","Pteragogus enneacanthus",89.15557782,0.762347456,30.14772203,1.782424883,118.2712822
"1716","851a2eda-e609-445a-93bc-65efe2f3a4ee","centralis","Coris centralis","subfamily bodyshape","Open",0.0049,3.11,1,NA,20.33,9.16,3.3,"standard length","87b9194d-167c-4526-bbaf-2d99d7676e13","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:19.304187Z","2020-02-17T19:10:29.274076Z","Coris centralis",136.8848496,0.801700661,29.58289561,3.094692271,144.7384452
"1717","851ec36c-f7f4-4c94-8ec8-579202afd317","epinnulatus","Apterygocampus epinnulatus","","Open",0.00049,3.1,1,NA,10,3,3.1,"standard length","2c91dad5-215e-4f9f-bac2-a8ce32f0a44b",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-10-12T15:22:17.202480Z","2020-02-17T19:10:12.761108Z","Apterygocampus epinnulatus",NA,NA,NA,NA,NA
"1718","852a848e-0b5f-487a-9503-e66d3714137e","azurelineatus","Altrichthys azurelineatus","","Open",0.02239,2.99,1,NA,16,6.5,2.8,"total length","764b8173-cb38-4da1-82e7-8cea33fa16a9","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-10-12T15:22:15.292028Z","2020-02-17T19:10:09.329927Z","Altrichthys azurelineatus",NA,NA,NA,NA,NA
"1719","8534791f-5c5c-4435-9c58-adc3537c028a","plebeius","Chaetodon plebeius","","Open",0.071506,2.564913,1,NA,11.53,15,3.34,"total length","50016262-7da3-4c71-8422-4b38360feeee","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","de618765-48d5-4904-bba4-6450d748aa9d","2d4ebd6a-b44f-483b-be2e-6938f1188f1e","2018-04-04T19:04:06.345237Z","2020-02-17T19:10:21.588598Z","Chaetodon plebeius",101.4913987,0.846561006,30.24285122,1.453531792,48.89446901
"1720","8539569c-1c24-43aa-9dfb-c48b45f83e2b","melanochir","Pomacentrus melanochir","subfamily bodyshape","Open",0.01479,2.98,1,NA,15.01,7.5,3.4,"total length","7a390c05-7846-47d7-a2f9-dec3d39d67d2","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:37.309241Z","2020-02-17T19:10:59.894211Z","Pomacentrus melanochir",NA,NA,NA,NA,NA
"1721","853d64eb-f39c-4e2e-adf2-291963433d4a","oblongus","Carangoides oblongus","genus bodyshape","Open",0.01905,2.94,1,NA,30.35,46,4,"total length","f4e97576-a381-466b-8053-7aaa86332a56","239e669e-f42b-454d-a5ea-d2adf7198a51","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:03.136255Z","2020-02-17T19:10:17.635800Z","Carangoides oblongus",35.96471662,1.368930272,10.67236375,0.680708915,99.6277862
"1722","85446cd9-0ff0-41ff-b983-1dfdc4df2c62","oxyrhynchus","Isogomphodon oxyrhynchus","","Open",0.00457,3.11,1,NA,73.79,160,4.5,"total length","61da1d84-5d57-4067-a061-76db80888c6b","930bac6f-5723-4863-81f1-819513df0296","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2020-02-17T19:24:28.558037Z","2020-02-17T19:24:28.558058Z","Isogomphodon oxyrhynchus",NA,NA,NA,NA,NA
"1723","855d2b48-8401-4c4e-acbc-a8180943df40","urospilus","Coryphopterus urospilus","","Open",0.00616,3.314,1,NA,14.21,6.5,3.5,"total length","778684f6-957b-4eff-a598-5eb412761979","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:12.335855Z","2020-02-17T19:10:29.692894Z","Coryphopterus urospilus",194.4605852,0.896130398,25.62194562,2.110240245,125.1531995
"1724","855d3990-f680-4f9e-90b9-6feb58172504","longissimus","Heteroconger longissimus","","Open",0.00102,3.06,1,NA,37.02,51,3.08,"total length","65218c24-e5fa-45d0-8ce6-d7f179397c93","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","3c587268-a241-4930-973a-e69880ea438b","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2020-02-17T19:24:28.045126Z","2020-02-17T19:24:28.045148Z","Heteroconger longissimus",41.74749861,0.673632008,46.22648003,1.113705426,60.76526905
"1725","85625491-869c-4f9b-8fad-e55fc78b8675","atomarium","Sparisoma atomarium","","Open",0.0121,3.136,1,NA,12.47,25,2,"total length","41369d9c-f6fc-4ab3-a959-8eda019e8e7c","239e669e-f42b-454d-a5ea-d2adf7198a51","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","c42a5c51-7372-4ac1-b56e-f79825faf338","2020-02-17T19:24:31.784896Z","2020-02-17T19:24:31.784917Z","Sparisoma atomarium",80.03775408,1.020781736,41.62572725,1.809460739,17.8550328
"1726","856f7dd5-16a7-4b6a-b042-a131c365aefb","melanochir","Halichoeres melanochir","genus bodyshape","Open",0.01,3.08,1,NA,27.03,18,3.31,"total length","4677830e-96d6-43f6-949d-25294d170143","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:19.844194Z","2020-02-17T19:10:38.967914Z","Halichoeres melanochir",76.13742308,0.741037854,31.88882891,1.745373962,100.1347703
"1727","8573eb8d-953f-447a-afad-5514503d9baa","aroni","Ecsenius aroni","subfamily bodyshape","Open",0.00741,3,1,NA,11.53,5.5,2,"total length","9b48a848-ad27-4637-a1f8-e5d6a9136d03",NA,NA,"155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:01.297503Z","2020-02-17T19:10:32.446717Z","Ecsenius aroni",NA,NA,NA,NA,NA
"1728","85842482-7540-491c-8028-942ac2080897","smithi","Meiacanthus smithi","subfamily bodyshape","Open",0.00537,3.05,1,NA,17.13,8.5,3.4,"total length","acd273bd-0e54-4458-8f87-7117055d1ab2","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:00.670422Z","2020-02-17T19:10:46.478375Z","Meiacanthus smithi",125.7177667,1.041208519,27.23902836,1.947292089,131.2973147
"1729","85842a75-566d-470e-8a43-9b65c9c407ed","izuensis","Bodianus izuensis","genus bodyshape","Open",0.01202,3.06,1,NA,22.42,10,3.42,"standard length","b988dd8d-808e-4848-a89c-e007c3c72063","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:17.272952Z","2020-02-17T19:10:14.488778Z","Bodianus izuensis",NA,NA,NA,NA,NA
"1730","8596753b-2e2d-4594-b617-4fb544a309fc","chlorourus","Cheilinus chlorourus","","Open",0.023702,2.93323,1,NA,43.8,45,3.46,"total length","b128b013-3e6c-441c-81d8-0b39b31dc2db","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:18.074163Z","2020-02-17T19:10:22.663897Z","Cheilinus chlorourus",37.48402968,0.666375002,36.1198818,2.719114925,204.9584719
"1731","85af6978-0ee9-4c0b-ae34-d0b115abe511","chrysopomus","Ostorhinchus chrysopomus","subfamily bodyshape","Open",0.01096,3.11,1,NA,11.03,10,3.5,"total length","00b8d1bd-b873-400f-bf81-6abddf0d13ce","5e235e0c-aeb3-45e1-87fe-59c875c87daa","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:03:58.337344Z","2020-02-17T19:10:51.299960Z","Ostorhinchus chrysopomus",149.3547123,0.959581189,29.1792631,1.744740792,84.50094591
"1732","85c5d439-c6fc-46d0-9fa0-47cee365170a","compressus","Ostorhinchus compressus","","Open",0.01458,2.98415,1,NA,13.37,12,3.5,"total length","00b8d1bd-b873-400f-bf81-6abddf0d13ce","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:03:58.355816Z","2020-02-17T19:10:51.323906Z","Ostorhinchus compressus",128.5050412,0.909714452,30.36510565,1.674041013,79.24720616
"1733","860bc83d-7568-4380-86e1-43082500fd8d","dendriticus","Gobioclinus dendriticus","subfamily bodyshape","Open",0.00479,3.09,1,NA,10,13,4,"total length","82544666-5c9b-43ff-bf9d-3898a80f4819",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:22.193259Z","2020-02-17T19:10:36.680866Z","Gobioclinus dendriticus",103.0152911,0.624308638,27.10232814,1.612452647,178.0773008
"1734","8677c83c-67d4-4ffc-ab94-d784dd64f7f5","gummigutta","Hypoplectrus gummigutta","","Open",0.01778,3.03,1,NA,19,13.2,3.8,"total length","ee4d62c4-b04e-47f4-8a96-ea3cdf1a1061","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2020-02-17T19:24:33.327988Z","2020-02-17T19:24:33.328009Z","Hypoplectrus gummigutta",96.00435736,0.719655753,27.13553125,1.410973515,96.28745865
"1735","8685f9eb-da1e-4a54-bd3e-b1a2648a0f6c","microstomus","Polydactylus microstomus","","Open",0.017398,3.037085,0.87,NA,16.87,25,3.87,"total length","0e8427fc-cd46-4145-9f56-367a6c22ef70","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:31.540792Z","2020-02-17T19:10:58.539182Z","Polydactylus microstomus",NA,NA,NA,NA,NA
"1736","869760e4-1f16-49e8-a70e-209e1073adf0","bengalensis","Abudefduf bengalensis","genus bodyshape","Open",0.02455,3.01,1,NA,28.25,17,3.08,"total length","5d54ff04-9ec3-44f9-9591-30730d32e8a8","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:33.847236Z","2020-02-17T19:10:06.889469Z","Abudefduf bengalensis",68.4392914,0.679269057,27.61901444,1.412386828,78.07068278
"1737","86aa8b36-785e-46e2-b7ee-f4ec7edc979d","natalensis","Canthigaster natalensis","subfamily bodyshape","Open",0.02818,2.094,1,NA,10,8.6,3.1,"standard length","74efa2d7-f678-49cb-8749-f3abfffceac2",NA,"3c587268-a241-4930-973a-e69880ea438b","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:44.160065Z","2020-02-17T19:10:16.945782Z","Canthigaster natalensis",NA,NA,NA,NA,NA
"1738","86b24e2c-e41e-4ed4-a147-cf3646dd413b","inaequalis","Sargocentron inaequalis","genus bodyshape","Open",0.0166,2.97,1,NA,10.53,11.3,3.5,"standard length","2124d702-9a4f-473a-b69d-1140cd89b1c8","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:15.691808Z","2020-02-17T19:11:07.254471Z","Sargocentron inaequalis",NA,NA,NA,NA,NA
"1739","86b7c0a0-0079-4c16-a670-f07eb7951cb5","insomnis","Siganus insomnis","genus bodyshape","Open",0.01585,3.07,1,NA,27.06,35,NA,"standard length","17f61ce5-a755-42f9-a0f0-5657ec6bb436","5e235e0c-aeb3-45e1-87fe-59c875c87daa","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:41.956764Z","2020-02-17T19:11:11.007003Z","Siganus insomnis",NA,NA,NA,NA,NA
"1740","86f06627-401a-4576-8e04-5d6d14868b2f","dovii","Gymnothorax dovii","genus bodyshape","Open",0.00095,3.1,1,NA,81.41,170,4.3,"total length","f563951c-95d4-4dae-860d-6f2143c71629",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2018-04-04T19:04:28.311191Z","2020-02-17T19:10:37.669789Z","Gymnothorax dovii",18.77752744,0.323262021,55.53044264,0.789908379,56.33132703
"1741","86f54bc4-f40d-4a6a-b0a9-cd4abb7ae1e2","melinopterus","Planiliza melinopterus","","Open",0.014907,2.924359,1,NA,42,30,2.3,"standard length","7ce21aa6-ec26-4f64-b541-3f0a5f501f60","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","d02f1cc3-92e7-474b-866c-663a019df3df","2018-04-04T19:04:26.962445Z","2020-02-17T19:10:56.861232Z","Planiliza melinopterus",NA,NA,NA,NA,NA
"1742","86fa51ce-91c8-4719-8715-b3881da0b301","boersii","Platax boersii","subfamily bodyshape","Open",0.02455,2.96,1,NA,31.88,40,3.4,"total length","9b0f1c19-75fe-48ea-a143-d258ea25d110","5e235e0c-aeb3-45e1-87fe-59c875c87daa","3c587268-a241-4930-973a-e69880ea438b","110740ed-2223-4531-bf5e-c83db70f7e84","2018-04-04T19:04:09.425627Z","2020-02-17T19:10:56.909601Z","Platax boersii",45.08842138,0.485007851,32.13211791,0.93689876,86.9168146
"1743","87277c92-5e42-4469-ac89-ef10c9169e15","crenilabis","Crenimugil crenilabis","","Open",0.0368,2.86,0.819001,NA,51.36,60,2.29,"total length","5d0d4fbe-acca-4988-9422-23f5c5993ad4","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","d02f1cc3-92e7-474b-866c-663a019df3df","2018-04-04T19:04:26.987740Z","2020-02-17T19:10:29.967548Z","Crenimugil crenilabis",44.71561246,0.781012345,41.48002596,1.748559363,53.07659784
"1744","872783bf-a2f6-43dd-a8bc-0d566baffc39","sexfasciatum","Haemulon sexfasciatum","","Open",0.06306,2.71,1,NA,58.42,71,4.2,"total length","80a4901e-2fa8-44ec-904c-886302f43444","5e235e0c-aeb3-45e1-87fe-59c875c87daa","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2018-04-04T19:04:14.294125Z","2020-02-17T19:10:38.187898Z","Haemulon sexfasciatum",23.84340225,0.475381491,37.29627554,0.807325488,147.1485156
"1745","873beaf6-fcad-4686-8e7f-c95ffbc13f4c","longirostris","Forcipiger longirostris","","Open",0.0271,3.061,1,NA,16.69,22,3.5,"total length","d7352d20-4a04-4981-a67d-3119f79e5bcf","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:07.015935Z","2020-02-17T19:10:35.636396Z","Forcipiger longirostris",77.60344747,0.740323178,32.34355704,1.276862292,46.34105534
"1746","876249f5-6b23-4167-b07e-063375e9abd3","goodei","Trachinotus goodei","","Open",0.0166,2.83,1,NA,33,50,4.3,"total length","0b8ae440-fa31-4edf-a705-2d66be86eeff","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2020-02-17T19:24:36.099623Z","2020-02-17T19:24:36.099645Z","Trachinotus goodei",28.37826838,0.946299439,18.89699974,0.593608387,49.59103831
"1747","8769ab12-34bb-476e-ad7e-0a7444ce83aa","spiniferum","Sargocentron spiniferum","","Open",0.016547,3.050844,1,NA,39.66,51,3.8,"fork length","2124d702-9a4f-473a-b69d-1140cd89b1c8",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:15.934861Z","2020-02-17T19:11:07.592207Z","Sargocentron spiniferum",41.87085467,0.40931747,44.33251803,1.49762594,49.53391413
"1748","877814f8-4954-4236-9f1a-3b849f2dfd5d","cupido","Thalassoma cupido","","Open",0.0049,3.11,1,NA,29,20,3.5,"total length","32f05639-0443-4bef-b91b-0fe0318d9fd2","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-10-12T15:22:14.778828Z","2020-02-17T19:11:14.393837Z","Thalassoma cupido",164.6725456,1.357850429,29.73567924,1.199344301,17.17411324
"1749","8789fe04-6390-4256-b55e-35f4fe1a0728","traceyi","Chrysiptera traceyi","subfamily bodyshape","Open",0.01479,2.98,1,NA,11.53,4.5,2.68,"standard length","eb44c561-f89f-4074-8bd1-9ec6d0eaeb06","239e669e-f42b-454d-a5ea-d2adf7198a51","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:35.740144Z","2020-02-17T19:10:27.346717Z","Chrysiptera traceyi",196.5361436,1.115151171,23.0429605,2.424675396,131.5145571
